lr-Adam,step,train_loss,epoch,Class accuracy is: ,No obj accuracy is: ,Obj accuracy is: 
0.0004777718091963902,2199,,,,,
,2199,10.903322219848633,2,,,
0.0004884078212290503,2249,,,,,
,2249,11.589434623718262,2,,,
0.0004990438332617104,2299,,,,,
,2299,10.472505569458008,2,,,
0.0005096798452943705,2349,,,,,
,2349,10.10391616821289,2,,,
0.0005203158573270305,2399,,,,,
,2399,11.459296226501465,2,,,
0.0005309518693596906,2449,,,,,
,2449,12.182806015014648,2,,,
0.0005415878813923508,2499,,,,,
,2499,10.0902099609375,2,,,
0.0005522238934250107,2549,,,,,
,2549,10.638748168945312,2,,,
0.0005628599054576708,2599,,,,,
,2599,10.398876190185547,2,,,
0.0005734959174903309,2649,,,,,
,2649,11.414566040039062,2,,,
0.0005841319295229909,2699,,,,,
,2699,11.35447883605957,2,,,
0.0005947679415556511,2749,,,,,
,2749,10.235791206359863,2,,,
,2792,,2,43.97684097290039,97.92532348632812,26.091217041015625
0.0006054039535883112,2799,,,,,
,2799,10.491898536682129,3,,,
0.0006160399656209712,2849,,,,,
,2849,10.284347534179688,3,,,
0.0006266759776536313,2899,,,,,
,2899,9.792375564575195,3,,,
0.0006373119896862914,2949,,,,,
,2949,10.426950454711914,3,,,
0.0006479480017189516,2999,,,,,
,2999,10.631057739257812,3,,,
0.0006585840137516115,3049,,,,,
,3049,9.715790748596191,3,,,
0.0006692200257842716,3099,,,,,
,3099,10.345662117004395,3,,,
0.0006798560378169317,3149,,,,,
,3149,9.126626968383789,3,,,
0.0006904920498495917,3199,,,,,
,3199,8.656920433044434,3,,,
0.0007011280618822519,3249,,,,,
,3249,10.382767677307129,3,,,
0.000711764073914912,3299,,,,,
,3299,10.005779266357422,3,,,
0.000722400085947572,3349,,,,,
,3349,9.395009994506836,3,,,
0.0007330360979802321,3399,,,,,
,3399,11.231111526489258,3,,,
0.0007436721100128922,3449,,,,,
,3449,9.9061918258667,3,,,
0.0007543081220455522,3499,,,,,
,3499,9.378188133239746,3,,,
0.0007649441340782123,3549,,,,,
,3549,10.356134414672852,3,,,
0.0007755801461108724,3599,,,,,
,3599,10.64624309539795,3,,,
0.0007862161581435324,3649,,,,,
,3649,8.770890235900879,3,,,
0.0007968521701761925,3699,,,,,
,3699,10.825897216796875,3,,,
,3723,,3,45.61426544189453,97.66313934326172,37.67446517944336
0.0008074881822088527,3749,,,,,
,3749,8.502403259277344,4,,,
0.0008181241942415127,3799,,,,,
,3799,9.15102767944336,4,,,
0.0008287602062741728,3849,,,,,
,3849,10.541403770446777,4,,,
0.0008393962183068329,3899,,,,,
,3899,9.882156372070312,4,,,
0.0008500322303394928,3949,,,,,
,3949,9.248048782348633,4,,,
0.000860668242372153,3999,,,,,
,3999,10.478487014770508,4,,,
0.0008713042544048131,4049,,,,,
,4049,8.677709579467773,4,,,
0.0008819402664374731,4099,,,,,
,4099,8.863958358764648,4,,,
0.0008925762784701332,4149,,,,,
,4149,9.636421203613281,4,,,
0.0009032122905027933,4199,,,,,
,4199,10.206334114074707,4,,,
0.0009138483025354535,4249,,,,,
,4249,9.029706001281738,4,,,
0.0009244843145681135,4299,,,,,
,4299,10.097249984741211,4,,,
0.0009351203266007736,4349,,,,,
,4349,9.337478637695312,4,,,
0.0009457563386334336,4399,,,,,
,4399,9.293512344360352,4,,,
0.0009563923506660936,4449,,,,,
,4449,9.093769073486328,4,,,
0.0009670283626987538,4499,,,,,
,4499,9.019710540771484,4,,,
0.000977664374731414,4549,,,,,
,4549,9.144457817077637,4,,,
0.000988300386764074,4599,,,,,
,4599,9.126119613647461,4,,,
0.000998936398796734,4649,,,,,
,4649,8.822464942932129,4,,,
,4654,,4,47.00840377807617,97.3145751953125,46.5135498046875
0.0009987917427497315,4699,,,,,
,4699,8.821573257446289,5,,,
0.0009974492346938775,4749,,,,,
,4749,9.189693450927734,5,,,
0.0009961067266380237,4799,,,,,
,4799,8.929481506347656,5,,,
0.0009947642185821697,4849,,,,,
,4849,9.67114543914795,5,,,
0.0009934217105263157,4899,,,,,
,4899,9.044088363647461,5,,,
0.000992079202470462,4949,,,,,
,4949,9.969600677490234,5,,,
0.000990736694414608,4999,,,,,
,4999,8.678725242614746,5,,,
0.000989394186358754,5049,,,,,
,5049,8.71427059173584,5,,,
0.0009880516783029002,5099,,,,,
,5099,9.466679573059082,5,,,
0.0009867091702470462,5149,,,,,
,5149,9.45140266418457,5,,,
0.0009853666621911924,5199,,,,,
,5199,8.336748123168945,5,,,
0.0009840241541353384,5249,,,,,
,5249,10.340153694152832,5,,,
0.0009826816460794844,5299,,,,,
,5299,8.558439254760742,5,,,
0.0009813391380236306,5349,,,,,
,5349,8.277402877807617,5,,,
0.0009799966299677766,5399,,,,,
,5399,9.028486251831055,5,,,
0.0009786541219119226,5449,,,,,
,5449,7.619933605194092,5,,,
0.0009773116138560689,5499,,,,,
,5499,9.797014236450195,5,,,
0.0009759691058002149,5549,,,,,
,5549,9.116596221923828,5,,,
,5585,,5,52.54667282104492,96.93538665771484,49.8190803527832
0.0009746265977443609,5599,,,,,
,5599,7.869771957397461,6,,,
0.000973284089688507,5649,,,,,
,5649,8.977163314819336,6,,,
0.0009719415816326531,5699,,,,,
,5699,9.899575233459473,6,,,
0.0009705990735767991,5749,,,,,
,5749,7.996480941772461,6,,,
0.0009692565655209452,5799,,,,,
,5799,8.478350639343262,6,,,
0.0009679140574650913,5849,,,,,
,5849,8.842844009399414,6,,,
0.0009665715494092375,5899,,,,,
,5899,9.039066314697266,6,,,
0.0009652290413533835,5949,,,,,
,5949,8.181449890136719,6,,,
0.0009638865332975296,5999,,,,,
,5999,9.273017883300781,6,,,
0.0009625440252416757,6049,,,,,
,6049,7.754012107849121,6,,,
0.0009612015171858217,6099,,,,,
,6099,7.318926811218262,6,,,
0.0009598590091299678,6149,,,,,
,6149,8.535232543945312,6,,,
0.0009585165010741139,6199,,,,,
,6199,7.769542217254639,6,,,
0.0009571739930182599,6249,,,,,
,6249,8.42665958404541,6,,,
0.000955831484962406,6299,,,,,
,6299,8.777066230773926,6,,,
0.0009544889769065522,6349,,,,,
,6349,8.49226188659668,6,,,
0.0009531464688506982,6399,,,,,
,6399,6.907478332519531,6,,,
0.0009518039607948443,6449,,,,,
,6449,8.531919479370117,6,,,
0.0009504614527389904,6499,,,,,
,6499,8.409570693969727,6,,,
,6516,,6,54.568458557128906,96.8541259765625,52.100467681884766
0.0009491189446831364,6549,,,,,
,6549,9.009843826293945,7,,,
0.0009477764366272825,6599,,,,,
,6599,9.401107788085938,7,,,
0.0009464339285714286,6649,,,,,
,6649,8.822187423706055,7,,,
0.0009450914205155746,6699,,,,,
,6699,8.532779693603516,7,,,
0.0009437489124597207,6749,,,,,
,6749,7.733039379119873,7,,,
0.0009424064044038669,6799,,,,,
,6799,9.041794776916504,7,,,
0.000941063896348013,6849,,,,,
,6849,10.49505615234375,7,,,
0.000939721388292159,6899,,,,,
,6899,7.315024375915527,7,,,
0.0009383788802363051,6949,,,,,
,6949,8.057196617126465,7,,,
0.0009370363721804512,6999,,,,,
,6999,7.946725368499756,7,,,
0.0009356938641245972,7049,,,,,
,7049,8.355058670043945,7,,,
0.0009343513560687433,7099,,,,,
,7099,8.584232330322266,7,,,
0.0009330088480128894,7149,,,,,
,7149,8.777994155883789,7,,,
0.0009316663399570354,7199,,,,,
,7199,8.566215515136719,7,,,
0.0009303238319011816,7249,,,,,
,7249,8.802223205566406,7,,,
0.0009289813238453277,7299,,,,,
,7299,7.71555757522583,7,,,
0.0009276388157894737,7349,,,,,
,7349,8.237088203430176,7,,,
0.0009262963077336198,7399,,,,,
,7399,9.019203186035156,7,,,
,7447,,7,46.589656829833984,95.83751678466797,57.75540542602539
0.0009249537996777659,7449,,,,,
,7449,9.021747589111328,8,,,
0.0009236112916219119,7499,,,,,
,7499,8.430381774902344,8,,,
0.000922268783566058,7549,,,,,
,7549,7.913129806518555,8,,,
0.0009209262755102041,7599,,,,,
,7599,7.90512228012085,8,,,
0.0009195837674543501,7649,,,,,
,7649,8.377948760986328,8,,,
0.0009182412593984963,7699,,,,,
,7699,8.087605476379395,8,,,
0.0009168987513426424,7749,,,,,
,7749,7.900360107421875,8,,,
0.0009155562432867884,7799,,,,,
,7799,7.811032772064209,8,,,
0.0009142137352309345,7849,,,,,
,7849,7.54563570022583,8,,,
0.0009128712271750806,7899,,,,,
,7899,8.545239448547363,8,,,
0.0009115287191192266,7949,,,,,
,7949,6.884960174560547,8,,,
0.0009101862110633727,7999,,,,,
,7999,8.95443344116211,8,,,
0.0009088437030075188,8049,,,,,
,8049,7.760285377502441,8,,,
0.0009075011949516648,8099,,,,,
,8099,6.922281265258789,8,,,
0.000906158686895811,8149,,,,,
,8149,7.544790267944336,8,,,
0.0009048161788399571,8199,,,,,
,8199,7.580163955688477,8,,,
0.0009034736707841031,8249,,,,,
,8249,9.289432525634766,8,,,
0.0009021311627282492,8299,,,,,
,8299,8.246328353881836,8,,,
0.0009007886546723953,8349,,,,,
,8349,8.327264785766602,8,,,
,8378,,8,59.897071838378906,97.34613800048828,57.824951171875
0.0008994461466165413,8399,,,,,
,8399,7.644941329956055,9,,,
0.0008981036385606874,8449,,,,,
,8449,7.021647930145264,9,,,
0.0008967611305048335,8499,,,,,
,8499,7.6321210861206055,9,,,
0.0008954186224489796,8549,,,,,
,8549,7.014108657836914,9,,,
0.0008940761143931257,8599,,,,,
,8599,7.144123077392578,9,,,
0.0008927336063372718,8649,,,,,
,8649,7.6726155281066895,9,,,
0.0008913910982814179,8699,,,,,
,8699,7.4952802658081055,9,,,
0.0008900485902255639,8749,,,,,
,8749,8.143783569335938,9,,,
0.00088870608216971,8799,,,,,
,8799,7.572297096252441,9,,,
0.0008873635741138561,8849,,,,,
,8849,7.615880966186523,9,,,
0.0008860210660580021,8899,,,,,
,8899,11.894185066223145,9,,,
0.0008846785580021482,8949,,,,,
,8949,6.998632431030273,9,,,
0.0008833360499462944,8999,,,,,
,8999,7.229276657104492,9,,,
0.0008819935418904405,9049,,,,,
,9049,8.637205123901367,9,,,
0.0008806510338345865,9099,,,,,
,9099,7.134896278381348,9,,,
0.0008793085257787326,9149,,,,,
,9149,8.070704460144043,9,,,
0.0008779660177228787,9199,,,,,
,9199,8.441971778869629,9,,,
0.0008766235096670247,9249,,,,,
,9249,7.794178485870361,9,,,
0.0008752810016111708,9299,,,,,
,9299,8.099849700927734,9,,,
,9309,,9,61.38050079345703,98.2737808227539,51.2415771484375
0.0008739384935553169,9349,,,,,
,9349,7.967777252197266,10,,,
0.000872595985499463,9399,,,,,
,9399,7.285355567932129,10,,,
0.0008712534774436091,9449,,,,,
,9449,7.572513580322266,10,,,
0.0008699109693877552,9499,,,,,
,9499,6.641468048095703,10,,,
0.0008685684613319012,9549,,,,,
,9549,7.714705944061279,10,,,
0.0008672259532760473,9599,,,,,
,9599,7.000277996063232,10,,,
0.0008658834452201934,9649,,,,,
,9649,7.357461452484131,10,,,
0.0008645409371643394,9699,,,,,
,9699,7.595887660980225,10,,,
0.0008631984291084855,9749,,,,,
,9749,8.009737968444824,10,,,
0.0008618559210526316,9799,,,,,
,9799,7.589472770690918,10,,,
0.0008605134129967777,9849,,,,,
,9849,7.0966010093688965,10,,,
0.0008591709049409238,9899,,,,,
,9899,7.689793109893799,10,,,
0.0008578283968850699,9949,,,,,
,9949,7.729051113128662,10,,,
0.0008564858888292159,9999,,,,,
,9999,7.940011978149414,10,,,
0.000855143380773362,10049,,,,,
,10049,7.179348468780518,10,,,
0.0008538008727175081,10099,,,,,
,10099,8.103538513183594,10,,,
0.0008524583646616541,10149,,,,,
,10149,7.342693328857422,10,,,
0.0008511158566058002,10199,,,,,
,10199,7.561750411987305,10,,,
,10240,,10,62.065757751464844,97.00664520263672,60.49717712402344
0.0008497733485499463,10249,,,,,
,10249,7.552881240844727,11,,,
0.0008484308404940924,10299,,,,,
,10299,7.228653907775879,11,,,
0.0008470883324382385,10349,,,,,
,10349,7.428171634674072,11,,,
0.0008457458243823846,10399,,,,,
,10399,7.131004333496094,11,,,
0.0008444033163265306,10449,,,,,
,10449,7.518209934234619,11,,,
0.0008430608082706767,10499,,,,,
,10499,8.489315032958984,11,,,
0.0008417183002148228,10549,,,,,
,10549,6.8656110763549805,11,,,
0.0008403757921589688,10599,,,,,
,10599,6.297449588775635,11,,,
0.0008390332841031149,10649,,,,,
,10649,7.847299098968506,11,,,
0.000837690776047261,10699,,,,,
,10699,7.074473857879639,11,,,
0.0008363482679914071,10749,,,,,
,10749,7.45332670211792,11,,,
0.0008350057599355532,10799,,,,,
,10799,6.111701011657715,11,,,
0.0008336632518796993,10849,,,,,
,10849,6.884560585021973,11,,,
0.0008323207438238453,10899,,,,,
,10899,5.902564525604248,11,,,
0.0008309782357679914,10949,,,,,
,10949,7.590058326721191,11,,,
0.0008296357277121375,10999,,,,,
,10999,6.9405622482299805,11,,,
0.0008282932196562836,11049,,,,,
,11049,6.978569030761719,11,,,
0.0008269507116004296,11099,,,,,
,11099,6.852248668670654,11,,,
0.0008256082035445758,11149,,,,,
,11149,7.080296039581299,11,,,
,11171,,11,61.69795608520508,97.55282592773438,60.49460983276367
0.0008242656954887218,11199,,,,,
,11199,7.517522811889648,12,,,
0.000822923187432868,11249,,,,,
,11249,6.558685302734375,12,,,
0.000821580679377014,11299,,,,,
,11299,6.8724446296691895,12,,,
0.0008202381713211601,11349,,,,,
,11349,7.016353607177734,12,,,
0.0008188956632653061,11399,,,,,
,11399,7.357378005981445,12,,,
0.0008175531552094522,11449,,,,,
,11449,7.116640090942383,12,,,
0.0008162106471535983,11499,,,,,
,11499,7.120518684387207,12,,,
0.0008148681390977444,11549,,,,,
,11549,6.991884231567383,12,,,
0.0008135256310418905,11599,,,,,
,11599,6.238186359405518,12,,,
0.0008121831229860366,11649,,,,,
,11649,6.755072116851807,12,,,
0.0008108406149301827,11699,,,,,
,11699,6.577369213104248,12,,,
0.0008094981068743287,11749,,,,,
,11749,6.0950446128845215,12,,,
0.0008081555988184748,11799,,,,,
,11799,7.664809226989746,12,,,
0.0008068130907626209,11849,,,,,
,11849,7.195017337799072,12,,,
0.0008054705827067669,11899,,,,,
,11899,6.992063522338867,12,,,
0.000804128074650913,11949,,,,,
,11949,6.828298568725586,12,,,
0.0008027855665950592,11999,,,,,
,11999,8.307369232177734,12,,,
0.0008014430585392052,12049,,,,,
,12049,7.101604461669922,12,,,
0.0008001005504833513,12099,,,,,
,12099,6.644272327423096,12,,,
,12102,,12,64.24853515625,97.66055297851562,61.0161247253418
0.0007987580424274974,12149,,,,,
,12149,6.53573751449585,13,,,
0.0007974155343716434,12199,,,,,
,12199,6.913662910461426,13,,,
0.0007960730263157895,12249,,,,,
,12249,7.62765645980835,13,,,
0.0007947305182599356,12299,,,,,
,12299,6.198366641998291,13,,,
0.0007933880102040816,12349,,,,,
,12349,6.501241683959961,13,,,
0.0007920455021482277,12399,,,,,
,12399,6.832475185394287,13,,,
0.0007907029940923739,12449,,,,,
,12449,8.965760231018066,13,,,
0.0007893604860365199,12499,,,,,
,12499,7.392935752868652,13,,,
0.000788017977980666,12549,,,,,
,12549,7.039237022399902,13,,,
0.0007866754699248121,12599,,,,,
,12599,6.335332870483398,13,,,
0.0007853329618689581,12649,,,,,
,12649,6.413260459899902,13,,,
0.0007839904538131042,12699,,,,,
,12699,6.348082065582275,13,,,
0.0007826479457572503,12749,,,,,
,12749,8.12692928314209,13,,,
0.0007813054377013963,12799,,,,,
,12799,6.100895881652832,13,,,
0.0007799629296455424,12849,,,,,
,12849,6.809713363647461,13,,,
0.0007786204215896886,12899,,,,,
,12899,7.694903373718262,13,,,
0.0007772779135338346,12949,,,,,
,12949,6.83594274520874,13,,,
0.0007759354054779807,12999,,,,,
,12999,7.131138801574707,13,,,
,13033,,13,67.59452056884766,97.12590026855469,67.06369018554688
0.0007745928974221268,13049,,,,,
,13049,5.73812198638916,14,,,
0.0007732503893662728,13099,,,,,
,13099,6.3790507316589355,14,,,
0.0007719078813104189,13149,,,,,
,13149,5.755598545074463,14,,,
0.000770565373254565,13199,,,,,
,13199,6.110319137573242,14,,,
0.000769222865198711,13249,,,,,
,13249,6.496679782867432,14,,,
0.0007678803571428571,13299,,,,,
,13299,7.712159156799316,14,,,
0.0007665378490870033,13349,,,,,
,13349,7.515091419219971,14,,,
0.0007651953410311494,13399,,,,,
,13399,7.074975967407227,14,,,
0.0007638528329752954,13449,,,,,
,13449,6.3321638107299805,14,,,
0.0007625103249194415,13499,,,,,
,13499,6.791530132293701,14,,,
0.0007611678168635875,13549,,,,,
,13549,6.289565086364746,14,,,
0.0007598253088077337,13599,,,,,
,13599,6.805655479431152,14,,,
0.0007584828007518797,13649,,,,,
,13649,6.251454830169678,14,,,
0.0007571402926960258,13699,,,,,
,13699,7.363064289093018,14,,,
0.000755797784640172,13749,,,,,
,13749,6.101963996887207,14,,,
0.000754455276584318,13799,,,,,
,13799,6.481738090515137,14,,,
0.0007531127685284641,13849,,,,,
,13849,6.397799491882324,14,,,
0.0007517702604726102,13899,,,,,
,13899,7.229602813720703,14,,,
0.0007504277524167562,13949,,,,,
,13949,6.601777076721191,14,,,
,13964,,14,69.29036712646484,97.95993041992188,62.23578643798828
0.0007490852443609023,13999,,,,,
,13999,5.924975872039795,15,,,
0.0007477427363050484,14049,,,,,
,14049,6.179656982421875,15,,,
0.0007464002282491944,14099,,,,,
,14099,7.090811729431152,15,,,
0.0007450577201933404,14149,,,,,
,14149,7.285001754760742,15,,,
0.0007437152121374867,14199,,,,,
,14199,6.433133125305176,15,,,
0.0007423727040816327,14249,,,,,
,14249,6.547858238220215,15,,,
0.0007410301960257787,14299,,,,,
,14299,5.628449440002441,15,,,
0.0007396876879699249,14349,,,,,
,14349,6.396912097930908,15,,,
0.0007383451799140709,14399,,,,,
,14399,6.105283737182617,15,,,
0.000737002671858217,14449,,,,,
,14449,5.579193592071533,15,,,
0.0007356601638023631,14499,,,,,
,14499,6.850079536437988,15,,,
0.0007343176557465091,14549,,,,,
,14549,7.045691967010498,15,,,
0.0007329751476906552,14599,,,,,
,14599,6.1490888595581055,15,,,
0.0007316326396348014,14649,,,,,
,14649,6.913424015045166,15,,,
0.0007302901315789474,14699,,,,,
,14699,6.240118026733398,15,,,
0.0007289476235230935,14749,,,,,
,14749,6.0535502433776855,15,,,
0.0007276051154672396,14799,,,,,
,14799,6.408459186553955,15,,,
0.0007262626074113856,14849,,,,,
,14849,5.6983642578125,15,,,
,14895,,15,72.14556121826172,97.21731567382812,67.74388885498047
0.0007249200993555318,14899,,,,,
,14899,5.854840278625488,16,,,
0.0007235775912996778,14949,,,,,
,14949,6.849695205688477,16,,,
0.0007222350832438238,14999,,,,,
,14999,6.142865180969238,16,,,
0.00072089257518797,15049,,,,,
,15049,6.171533584594727,16,,,
0.0007195500671321161,15099,,,,,
,15099,6.848278045654297,16,,,
0.0007182075590762621,15149,,,,,
,15149,6.211700439453125,16,,,
0.0007168650510204082,15199,,,,,
,15199,5.882819175720215,16,,,
0.0007155225429645543,15249,,,,,
,15249,5.875192642211914,16,,,
0.0007141800349087003,15299,,,,,
,15299,6.081601142883301,16,,,
0.0007128375268528464,15349,,,,,
,15349,7.1728692054748535,16,,,
0.0007114950187969925,15399,,,,,
,15399,5.440766334533691,16,,,
0.0007101525107411385,15449,,,,,
,15449,5.994014263153076,16,,,
0.0007088100026852848,15499,,,,,
,15499,6.514951229095459,16,,,
0.0007074674946294308,15549,,,,,
,15549,7.147007942199707,16,,,
0.0007061249865735768,15599,,,,,
,15599,6.048322677612305,16,,,
0.000704782478517723,15649,,,,,
,15649,7.157279014587402,16,,,
0.000703439970461869,15699,,,,,
,15699,7.899324417114258,16,,,
0.000702097462406015,15749,,,,,
,15749,5.908269882202148,16,,,
0.0007007549543501611,15799,,,,,
,15799,5.935619831085205,16,,,
,15826,,16,69.54273223876953,97.00062561035156,70.79157257080078
0.0006994124462943072,15849,,,,,
,15849,5.710108757019043,17,,,
0.0006980699382384533,15899,,,,,
,15899,6.2145562171936035,17,,,
0.0006967274301825994,15949,,,,,
,15949,5.478996276855469,17,,,
0.0006953849221267455,15999,,,,,
,15999,5.9211530685424805,17,,,
0.0006940424140708915,16049,,,,,
,16049,6.555365085601807,17,,,
0.0006926999060150377,16099,,,,,
,16099,5.374444961547852,17,,,
0.0006913573979591837,16149,,,,,
,16149,7.253190994262695,17,,,
0.0006900148899033297,16199,,,,,
,16199,5.996512413024902,17,,,
0.0006886723818474759,16249,,,,,
,16249,5.500021934509277,17,,,
0.0006873298737916219,16299,,,,,
,16299,5.831435680389404,17,,,
0.0006859873657357679,16349,,,,,
,16349,5.819666862487793,17,,,
0.0006846448576799142,16399,,,,,
,16399,7.1219940185546875,17,,,
0.0006833023496240602,16449,,,,,
,16449,5.728248119354248,17,,,
0.0006819598415682063,16499,,,,,
,16499,5.620682716369629,17,,,
0.0006806173335123524,16549,,,,,
,16549,6.291835308074951,17,,,
0.0006792748254564984,16599,,,,,
,16599,6.252392292022705,17,,,
0.0006779323174006445,16649,,,,,
,16649,6.517352104187012,17,,,
0.0006765898093447906,16699,,,,,
,16699,5.708878517150879,17,,,
0.0006752473012889366,16749,,,,,
,16749,5.654963493347168,17,,,
,16757,,17,72.094970703125,97.15824127197266,70.08057403564453
0.0006739047932330828,16799,,,,,
,16799,6.581079483032227,18,,,
0.0006725622851772289,16849,,,,,
,16849,6.089601516723633,18,,,
0.0006712197771213749,16899,,,,,
,16899,6.217779159545898,18,,,
0.0006698772690655209,16949,,,,,
,16949,4.996440887451172,18,,,
0.0006685347610096671,16999,,,,,
,16999,5.996799945831299,18,,,
0.0006671922529538131,17049,,,,,
,17049,6.583611488342285,18,,,
0.0006658497448979592,17099,,,,,
,17099,6.089105129241943,18,,,
0.0006645072368421053,17149,,,,,
,17149,5.5324225425720215,18,,,
0.0006631647287862513,17199,,,,,
,17199,6.072417259216309,18,,,
0.0006618222207303975,17249,,,,,
,17249,6.339081764221191,18,,,
0.0006604797126745436,17299,,,,,
,17299,5.265581130981445,18,,,
0.0006591372046186896,17349,,,,,
,17349,6.413952350616455,18,,,
0.0006577946965628357,17399,,,,,
,17399,6.569859027862549,18,,,
0.0006564521885069818,17449,,,,,
,17449,6.165114402770996,18,,,
0.0006551096804511278,17499,,,,,
,17499,6.482430458068848,18,,,
0.000653767172395274,17549,,,,,
,17549,5.840544700622559,18,,,
0.00065242466433942,17599,,,,,
,17599,5.3749589920043945,18,,,
0.000651082156283566,17649,,,,,
,17649,5.008299827575684,18,,,
,17688,,18,72.27738952636719,97.12419891357422,71.7815170288086
0.0006497396482277122,17699,,,,,
,17699,5.098291397094727,19,,,
0.0006483971401718583,17749,,,,,
,17749,6.073575496673584,19,,,
0.0006470546321160043,17799,,,,,
,17799,5.1982855796813965,19,,,
0.0006457121240601504,17849,,,,,
,17849,6.303502082824707,19,,,
0.0006443696160042965,17899,,,,,
,17899,6.7591047286987305,19,,,
0.0006430271079484425,17949,,,,,
,17949,5.3607096672058105,19,,,
0.0006416845998925886,17999,,,,,
,17999,5.677550315856934,19,,,
0.0006403420918367347,18049,,,,,
,18049,6.565281391143799,19,,,
0.0006389995837808807,18099,,,,,
,18099,5.789816856384277,19,,,
0.000637657075725027,18149,,,,,
,18149,7.013874053955078,19,,,
0.000636314567669173,18199,,,,,
,18199,5.706577301025391,19,,,
0.000634972059613319,18249,,,,,
,18249,6.013585567474365,19,,,
0.0006336295515574652,18299,,,,,
,18299,5.80933952331543,19,,,
0.0006322870435016112,18349,,,,,
,18349,5.0019145011901855,19,,,
0.0006309445354457572,18399,,,,,
,18399,5.738443374633789,19,,,
0.0006296020273899034,18449,,,,,
,18449,5.232375144958496,19,,,
0.0006282595193340494,18499,,,,,
,18499,6.351650714874268,19,,,
0.0006269170112781956,18549,,,,,
,18549,5.884942054748535,19,,,
0.0006255745032223416,18599,,,,,
,18599,6.148543357849121,19,,,
,18619,,19,74.5335464477539,97.73140716552734,69.58828735351562
0.0006242319951664877,18649,,,,,
,18649,6.583794593811035,20,,,
0.0006228894871106338,18699,,,,,
,18699,5.212896347045898,20,,,
0.0006215469790547799,18749,,,,,
,18749,6.434255123138428,20,,,
0.0006202044709989259,18799,,,,,
,18799,5.036757469177246,20,,,
0.0006188619629430719,18849,,,,,
,18849,5.549553871154785,20,,,
0.0006175194548872181,18899,,,,,
,18899,6.521559715270996,20,,,
0.0006161769468313641,18949,,,,,
,18949,5.899280548095703,20,,,
0.0006148344387755101,18999,,,,,
,18999,5.980466365814209,20,,,
0.0006134919307196564,19049,,,,,
