lr-Adam,step,train_loss,epoch,Class accuracy is: ,No obj accuracy is: ,Obj accuracy is: 
,6149,10.877455711364746,6,,,
0.0009631257787325457,6199,,,,,
,6199,13.018309593200684,6,,,
0.0009619324382384533,6249,,,,,
,6249,12.307397842407227,6,,,
0.000960739097744361,6299,,,,,
,6299,9.666801452636719,6,,,
0.0009595457572502686,6349,,,,,
,6349,9.739477157592773,6,,,
0.0009583524167561762,6399,,,,,
,6399,11.94690227508545,6,,,
0.0009571590762620838,6449,,,,,
,6449,11.336616516113281,6,,,
0.0009559657357679915,6499,,,,,
,6499,9.404258728027344,6,,,
,6516,,6,44.25480651855469,96.7242660522461,42.87275314331055
0.0009547723952738991,6549,,,,,
,6549,11.949047088623047,7,,,
0.0009535790547798066,6599,,,,,
,6599,11.268538475036621,7,,,
0.0009523857142857143,6649,,,,,
,6649,7.822445869445801,7,,,
0.0009511923737916219,6699,,,,,
,6699,9.574260711669922,7,,,
0.0009499990332975295,6749,,,,,
,6749,8.121328353881836,7,,,
0.0009488056928034372,6799,,,,,
,6799,9.277083396911621,7,,,
0.0009476123523093448,6849,,,,,
,6849,9.097550392150879,7,,,
0.0009464190118152524,6899,,,,,
,6899,9.28907585144043,7,,,
0.0009452256713211601,6949,,,,,
,6949,9.823127746582031,7,,,
0.0009440323308270677,6999,,,,,
,6999,9.289649963378906,7,,,
0.0009428389903329753,7049,,,,,
,7049,7.192802906036377,7,,,
0.000941645649838883,7099,,,,,
,7099,8.04185676574707,7,,,
0.0009404523093447906,7149,,,,,
,7149,10.700603485107422,7,,,
0.0009392589688506982,7199,,,,,
,7199,8.989312171936035,7,,,
0.0009380656283566059,7249,,,,,
,7249,8.293500900268555,7,,,
0.0009368722878625134,7299,,,,,
,7299,9.591323852539062,7,,,
0.000935678947368421,7349,,,,,
,7349,8.923158645629883,7,,,
0.0009344856068743287,7399,,,,,
,7399,8.907838821411133,7,,,
,7447,,7,46.28280258178711,98.79471588134766,30.516380310058594
0.0009332922663802363,7449,,,,,
,7449,10.85738754272461,8,,,
0.0009320989258861439,7499,,,,,
,7499,10.175758361816406,8,,,
0.0009309055853920516,7549,,,,,
,7549,8.01787281036377,8,,,
0.0009297122448979592,7599,,,,,
,7599,10.292156219482422,8,,,
0.0009285189044038668,7649,,,,,
,7649,9.973445892333984,8,,,
0.0009273255639097745,7699,,,,,
,7699,8.896726608276367,8,,,
0.0009261322234156821,7749,,,,,
,7749,10.49950885772705,8,,,
0.0009249388829215897,7799,,,,,
,7799,9.301010131835938,8,,,
0.0009237455424274974,7849,,,,,
,7849,9.651485443115234,8,,,
0.000922552201933405,7899,,,,,
,7899,10.463898658752441,8,,,
0.0009213588614393126,7949,,,,,
,7949,8.66699504852295,8,,,
0.0009201655209452203,7999,,,,,
,7999,8.153999328613281,8,,,
0.0009189721804511279,8049,,,,,
,8049,9.539026260375977,8,,,
0.0009177788399570355,8099,,,,,
,8099,8.811989784240723,8,,,
0.0009165854994629432,8149,,,,,
,8149,10.04256820678711,8,,,
0.0009153921589688508,8199,,,,,
,8199,9.73809814453125,8,,,
0.0009141988184747583,8249,,,,,
,8249,6.993271827697754,8,,,
0.0009130054779806659,8299,,,,,
,8299,8.974479675292969,8,,,
0.0009118121374865736,8349,,,,,
,8349,7.9288225173950195,8,,,
,8378,,8,52.19426345825195,97.88700866699219,45.53361129760742
0.0009106187969924812,8399,,,,,
,8399,10.321038246154785,9,,,
0.0009094254564983888,8449,,,,,
,8449,8.641888618469238,9,,,
0.0009082321160042965,8499,,,,,
,8499,8.472065925598145,9,,,
0.0009070387755102041,8549,,,,,
,8549,8.808425903320312,9,,,
0.0009058454350161117,8599,,,,,
,8599,9.418088912963867,9,,,
0.0009046520945220194,8649,,,,,
,8649,10.858199119567871,9,,,
0.000903458754027927,8699,,,,,
,8699,9.75621509552002,9,,,
0.0009022654135338346,8749,,,,,
,8749,10.322164535522461,9,,,
0.0009010720730397423,8799,,,,,
,8799,8.300111770629883,9,,,
0.0008998787325456499,8849,,,,,
,8849,7.624428749084473,9,,,
0.0008986853920515575,8899,,,,,
,8899,10.047279357910156,9,,,
0.0008974920515574651,8949,,,,,
,8949,7.271048545837402,9,,,
0.0008962987110633727,8999,,,,,
,8999,9.308366775512695,9,,,
0.0008951053705692803,9049,,,,,
,9049,11.369850158691406,9,,,
0.000893912030075188,9099,,,,,
,9099,9.667988777160645,9,,,
0.0008927186895810956,9149,,,,,
,9149,9.27828598022461,9,,,
0.0008915253490870032,9199,,,,,
,9199,10.588545799255371,9,,,
0.0008903320085929109,9249,,,,,
,9249,11.198975563049316,9,,,
0.0008891386680988185,9299,,,,,
,9299,8.336257934570312,9,,,
,9309,,9,49.380943298339844,97.78094482421875,46.48185729980469
0.0008879453276047261,9349,,,,,
,9349,10.263853073120117,10,,,
0.0008867519871106338,9399,,,,,
,9399,9.64029312133789,10,,,
0.0008855586466165414,9449,,,,,
,9449,9.981280326843262,10,,,
0.000884365306122449,9499,,,,,
,9499,10.016949653625488,10,,,
0.0008831719656283567,9549,,,,,
,9549,11.366128921508789,10,,,
0.0008819786251342643,9599,,,,,
,9599,8.106180191040039,10,,,
0.0008807852846401719,9649,,,,,
,9649,7.2714948654174805,10,,,
0.0008795919441460796,9699,,,,,
,9699,7.909158706665039,10,,,
0.0008783986036519872,9749,,,,,
,9749,7.039717197418213,10,,,
0.0008772052631578948,9799,,,,,
,9799,13.327045440673828,10,,,
0.0008760119226638023,9849,,,,,
,9849,9.278769493103027,10,,,
0.00087481858216971,9899,,,,,
,9899,8.109620094299316,10,,,
0.0008736252416756176,9949,,,,,
,9949,7.072524070739746,10,,,
0.0008724319011815252,9999,,,,,
,9999,6.99899435043335,10,,,
0.0008712385606874329,10049,,,,,
,10049,9.555767059326172,10,,,
0.0008700452201933405,10099,,,,,
,10099,8.012012481689453,10,,,
0.0008688518796992481,10149,,,,,
,10149,9.64122200012207,10,,,
0.0008676585392051558,10199,,,,,
,10199,9.420027732849121,10,,,
,10240,,10,51.29405975341797,97.61241149902344,49.3060188293457
0.0008664651987110634,10249,,,,,
,10249,7.726005554199219,11,,,
0.000865271858216971,10299,,,,,
,10299,6.705582618713379,11,,,
0.0008640785177228787,10349,,,,,
,10349,10.571675300598145,11,,,
0.0008628851772287863,10399,,,,,
,10399,7.546188831329346,11,,,
0.0008616918367346939,10449,,,,,
,10449,7.977827072143555,11,,,
0.0008604984962406016,10499,,,,,
,10499,8.244205474853516,11,,,
0.0008593051557465091,10549,,,,,
,10549,8.600393295288086,11,,,
0.0008581118152524167,10599,,,,,
,10599,6.862375259399414,11,,,
0.0008569184747583244,10649,,,,,
,10649,9.835037231445312,11,,,
0.000855725134264232,10699,,,,,
,10699,8.396576881408691,11,,,
0.0008545317937701396,10749,,,,,
,10749,8.09212875366211,11,,,
0.0008533384532760473,10799,,,,,
,10799,7.585391044616699,11,,,
0.0008521451127819549,10849,,,,,
,10849,8.91668701171875,11,,,
0.0008509517722878625,10899,,,,,
,10899,9.843511581420898,11,,,
0.0008497584317937702,10949,,,,,
,10949,11.40335464477539,11,,,
0.0008485650912996778,10999,,,,,
,10999,8.992956161499023,11,,,
0.0008473717508055854,11049,,,,,
,11049,8.099164962768555,11,,,
0.0008461784103114931,11099,,,,,
,11099,8.947586059570312,11,,,
0.0008449850698174007,11149,,,,,
,11149,9.799445152282715,11,,,
,11171,,11,53.1344108581543,97.61537170410156,49.31991195678711
0.0008437917293233083,11199,,,,,
,11199,8.640868186950684,12,,,
0.000842598388829216,11249,,,,,
,11249,8.12996768951416,12,,,
0.0008414050483351236,11299,,,,,
,11299,7.306010723114014,12,,,
0.0008402117078410312,11349,,,,,
,11349,8.179793357849121,12,,,
0.0008390183673469389,11399,,,,,
,11399,7.685795307159424,12,,,
0.0008378250268528465,11449,,,,,
,11449,12.198246002197266,12,,,
0.0008366316863587541,11499,,,,,
,11499,6.919946193695068,12,,,
0.0008354383458646617,11549,,,,,
,11549,9.09927749633789,12,,,
0.0008342450053705693,11599,,,,,
,11599,10.341824531555176,12,,,
0.0008330516648764769,11649,,,,,
,11649,8.401864051818848,12,,,
0.0008318583243823845,11699,,,,,
,11699,8.155781745910645,12,,,
0.0008306649838882922,11749,,,,,
,11749,9.214553833007812,12,,,
0.0008294716433941998,11799,,,,,
,11799,8.550028800964355,12,,,
0.0008282783029001074,11849,,,,,
,11849,9.392146110534668,12,,,
0.0008270849624060151,11899,,,,,
,11899,11.382036209106445,12,,,
0.0008258916219119227,11949,,,,,
,11949,8.34048843383789,12,,,
0.0008246982814178303,11999,,,,,
,11999,8.506789207458496,12,,,
0.0008235049409237379,12049,,,,,
,12049,8.435554504394531,12,,,
0.0008223116004296455,12099,,,,,
,12099,9.23426342010498,12,,,
,12102,,12,50.923439025878906,96.90724182128906,59.68147659301758
0.0008211182599355531,12149,,,,,
,12149,8.557587623596191,13,,,
0.0008199249194414608,12199,,,,,
,12199,9.544782638549805,13,,,
0.0008187315789473684,12249,,,,,
,12249,8.532257080078125,13,,,
0.000817538238453276,12299,,,,,
,12299,8.87132453918457,13,,,
0.0008163448979591837,12349,,,,,
,12349,13.315668106079102,13,,,
0.0008151515574650913,12399,,,,,
,12399,10.426567077636719,13,,,
0.0008139582169709989,12449,,,,,
,12449,9.367720603942871,13,,,
0.0008127648764769066,12499,,,,,
,12499,7.177426815032959,13,,,
0.0008115715359828142,12549,,,,,
,12549,7.736321926116943,13,,,
0.0008103781954887218,12599,,,,,
,12599,9.366518020629883,13,,,
0.0008091848549946295,12649,,,,,
,12649,8.711803436279297,13,,,
0.0008079915145005371,12699,,,,,
,12699,8.546650886535645,13,,,
0.0008067981740064447,12749,,,,,
,12749,8.69870376586914,13,,,
0.0008056048335123524,12799,,,,,
,12799,9.859235763549805,13,,,
0.00080441149301826,12849,,,,,
,12849,8.926076889038086,13,,,
0.0008032181525241676,12899,,,,,
,12899,8.681221008300781,13,,,
0.0008020248120300753,12949,,,,,
,12949,7.846760272979736,13,,,
0.0008008314715359828,12999,,,,,
,12999,9.05935001373291,13,,,
,13033,,13,57.14076614379883,97.27738952636719,57.3890380859375
0.0007996381310418904,13049,,,,,
,13049,10.996582984924316,14,,,
0.0007984447905477981,13099,,,,,
,13099,8.253724098205566,14,,,
0.0007972514500537057,13149,,,,,
,13149,7.93247127532959,14,,,
0.0007960581095596133,13199,,,,,
,13199,8.238075256347656,14,,,
0.000794864769065521,13249,,,,,
,13249,7.904808521270752,14,,,
0.0007936714285714286,13299,,,,,
,13299,9.113994598388672,14,,,
0.0007924780880773362,13349,,,,,
,13349,7.708561897277832,14,,,
0.0007912847475832439,13399,,,,,
,13399,8.670323371887207,14,,,
0.0007900914070891515,13449,,,,,
,13449,8.362945556640625,14,,,
0.0007888980665950591,13499,,,,,
,13499,7.597093105316162,14,,,
0.0007877047261009668,13549,,,,,
,13549,9.62808609008789,14,,,
0.0007865113856068744,13599,,,,,
,13599,8.246221542358398,14,,,
0.000785318045112782,13649,,,,,
,13649,8.178716659545898,14,,,
0.0007841247046186895,13699,,,,,
,13699,11.37399673461914,14,,,
0.0007829313641245972,13749,,,,,
,13749,8.218341827392578,14,,,
0.0007817380236305048,13799,,,,,
,13799,8.849883079528809,14,,,
0.0007805446831364124,13849,,,,,
,13849,7.4072675704956055,14,,,
0.0007793513426423201,13899,,,,,
,13899,7.268716335296631,14,,,
0.0007781580021482277,13949,,,,,
,13949,7.370316505432129,14,,,
,13964,,14,57.00025177001953,97.8597640991211,55.28399658203125
0.0007769646616541353,13999,,,,,
,13999,8.132192611694336,15,,,
0.000775771321160043,14049,,,,,
,14049,6.6568803787231445,15,,,
0.0007745779806659506,14099,,,,,
,14099,8.23346996307373,15,,,
0.0007733846401718582,14149,,,,,
,14149,9.834096908569336,15,,,
0.0007721912996777659,14199,,,,,
,14199,7.825803279876709,15,,,
0.0007709979591836735,14249,,,,,
,14249,9.690869331359863,15,,,
0.0007698046186895811,14299,,,,,
,14299,8.895957946777344,15,,,
0.0007686112781954888,14349,,,,,
,14349,6.89183235168457,15,,,
0.0007674179377013964,14399,,,,,
,14399,9.525306701660156,15,,,
0.000766224597207304,14449,,,,,
,14449,8.39648151397705,15,,,
0.0007650312567132117,14499,,,,,
,14499,8.297797203063965,15,,,
0.0007638379162191193,14549,,,,,
,14549,6.539609432220459,15,,,
0.0007626445757250269,14599,,,,,
,14599,7.138503551483154,15,,,
0.0007614512352309346,14649,,,,,
,14649,7.754607677459717,15,,,
0.0007602578947368422,14699,,,,,
,14699,9.160301208496094,15,,,
0.0007590645542427497,14749,,,,,
,14749,7.535385608673096,15,,,
0.0007578712137486574,14799,,,,,
,14799,9.397175788879395,15,,,
0.000756677873254565,14849,,,,,
,14849,6.715399742126465,15,,,
,14895,,15,58.456581115722656,97.93328094482422,55.608612060546875
0.0007554845327604726,14899,,,,,
,14899,7.460339546203613,16,,,
0.0007542911922663803,14949,,,,,
,14949,8.005294799804688,16,,,
0.0007530978517722879,14999,,,,,
,14999,8.338584899902344,16,,,
0.0007519045112781955,15049,,,,,
,15049,6.302149772644043,16,,,
0.0007507111707841032,15099,,,,,
,15099,6.1223039627075195,16,,,
0.0007495178302900108,15149,,,,,
,15149,8.179203033447266,16,,,
0.0007483244897959183,15199,,,,,
,15199,9.544153213500977,16,,,
0.000747131149301826,15249,,,,,
,15249,6.949965000152588,16,,,
0.0007459378088077336,15299,,,,,
,15299,8.439483642578125,16,,,
0.0007447444683136412,15349,,,,,
,15349,8.670808792114258,16,,,
0.0007435511278195488,15399,,,,,
,15399,8.874809265136719,16,,,
0.0007423577873254565,15449,,,,,
,15449,6.545106887817383,16,,,
0.0007411644468313641,15499,,,,,
,15499,6.672987461090088,16,,,
0.0007399711063372717,15549,,,,,
,15549,7.440553188323975,16,,,
0.0007387777658431794,15599,,,,,
,15599,7.333759784698486,16,,,
0.000737584425349087,15649,,,,,
,15649,8.004112243652344,16,,,
0.0007363910848549946,15699,,,,,
,15699,8.787497520446777,16,,,
0.0007351977443609023,15749,,,,,
,15749,8.971624374389648,16,,,
0.0007340044038668099,15799,,,,,
,15799,6.589672088623047,16,,,
,15826,,16,56.44429397583008,97.02059173583984,59.354087829589844
0.0007328110633727175,15849,,,,,
,15849,8.298465728759766,17,,,
0.0007316177228786252,15899,,,,,
,15899,9.15064525604248,17,,,
0.0007304243823845328,15949,,,,,
,15949,6.931618690490723,17,,,
0.0007292310418904404,15999,,,,,
,15999,8.559293746948242,17,,,
0.0007280377013963481,16049,,,,,
,16049,7.7040181159973145,17,,,
0.0007268443609022557,16099,,,,,
,16099,8.072676658630371,17,,,
0.0007256510204081633,16149,,,,,
,16149,7.456768989562988,17,,,
0.000724457679914071,16199,,,,,
,16199,8.150909423828125,17,,,
0.0007232643394199786,16249,,,,,
,16249,7.083861351013184,17,,,
0.0007220709989258861,16299,,,,,
,16299,8.54295539855957,17,,,
0.0007208776584317939,16349,,,,,
,16349,6.881528854370117,17,,,
0.0007196843179377014,16399,,,,,
,16399,7.6880340576171875,17,,,
0.0007184909774436091,16449,,,,,
,16449,7.405550956726074,17,,,
0.0007172976369495167,16499,,,,,
,16499,7.91552209854126,17,,,
0.0007161042964554244,16549,,,,,
,16549,7.7187371253967285,17,,,
0.0007149109559613319,16599,,,,,
,16599,7.983617782592773,17,,,
0.0007137176154672395,16649,,,,,
,16649,7.152667045593262,17,,,
0.0007125242749731472,16699,,,,,
,16699,9.077974319458008,17,,,
0.0007113309344790547,16749,,,,,
,16749,8.100868225097656,17,,,
,16757,,17,60.28822326660156,97.76535034179688,56.08079528808594
0.0007101375939849625,16799,,,,,
,16799,7.090656280517578,18,,,
0.00070894425349087,16849,,,,,
,16849,8.027331352233887,18,,,
0.0007077509129967777,16899,,,,,
,16899,8.713281631469727,18,,,
0.0007065575725026853,16949,,,,,
,16949,7.391737461090088,18,,,
0.0007053642320085929,16999,,,,,
,16999,7.040469169616699,18,,,
0.0007041708915145005,17049,,,,,
,17049,6.460695266723633,18,,,
0.0007029775510204081,17099,,,,,
,17099,8.15981388092041,18,,,
0.0007017842105263158,17149,,,,,
,17149,6.708197593688965,18,,,
0.0007005908700322234,17199,,,,,
,17199,7.880652904510498,18,,,
0.000699397529538131,17249,,,,,
,17249,8.732956886291504,18,,,
0.0006982041890440387,17299,,,,,
,17299,9.04275894165039,18,,,
0.0006970108485499463,17349,,,,,
,17349,7.4288716316223145,18,,,
0.000695817508055854,17399,,,,,
,17399,6.409069061279297,18,,,
0.0006946241675617616,17449,,,,,
,17449,7.287202835083008,18,,,
0.0006934308270676692,17499,,,,,
,17499,6.188838005065918,18,,,
0.0006922374865735768,17549,,,,,
,17549,9.04926872253418,18,,,
0.0006910441460794845,17599,,,,,
,17599,6.143855094909668,18,,,
0.0006898508055853921,17649,,,,,
,17649,6.319588661193848,18,,,
,17688,,18,62.923561096191406,97.50807189941406,63.25044250488281
0.0006886574650912997,17699,,,,,
,17699,6.7683258056640625,19,,,
0.0006874641245972074,17749,,,,,
,17749,9.214323043823242,19,,,
0.000686270784103115,17799,,,,,
,17799,8.357446670532227,19,,,
0.0006850774436090226,17849,,,,,
,17849,8.30638599395752,19,,,
0.0006838841031149303,17899,,,,,
,17899,7.621813774108887,19,,,
0.0006826907626208379,17949,,,,,
,17949,6.817357540130615,19,,,
0.0006814974221267455,17999,,,,,
,17999,9.710678100585938,19,,,
0.0006803040816326531,18049,,,,,
,18049,7.7895050048828125,19,,,
0.0006791107411385608,18099,,,,,
,18099,7.758452415466309,19,,,
0.0006779174006444683,18149,,,,,
,18149,5.571584701538086,19,,,
0.000676724060150376,18199,,,,,
,18199,6.130337715148926,19,,,
0.0006755307196562836,18249,,,,,
,18249,6.3090009689331055,19,,,
0.0006743373791621912,18299,,,,,
,18299,7.642488956451416,19,,,
0.0006731440386680989,18349,,,,,
,18349,6.83221435546875,19,,,
0.0006719506981740064,18399,,,,,
,18399,8.973432540893555,19,,,
0.0006707573576799141,18449,,,,,
,18449,5.7797346115112305,19,,,
0.0006695640171858217,18499,,,,,
,18499,7.4927215576171875,19,,,
0.0006683706766917294,18549,,,,,
,18549,6.8844451904296875,19,,,
0.0006671773361976369,18599,,,,,
,18599,8.177310943603516,19,,,
,18619,,19,62.955078125,97.74313354492188,63.011497497558594
0.0006659839957035446,18649,,,,,
,18649,7.084542274475098,20,,,
0.0006647906552094522,18699,,,,,
,18699,7.088925838470459,20,,,
0.0006635973147153598,18749,,,,,
,18749,6.461885929107666,20,,,
0.0006624039742212675,18799,,,,,
,18799,6.794765472412109,20,,,
0.0006612106337271751,18849,,,,,
,18849,6.632476806640625,20,,,
0.0006600172932330827,18899,,,,,
,18899,8.189688682556152,20,,,
0.0006588239527389904,18949,,,,,
,18949,7.447883129119873,20,,,
0.000657630612244898,18999,,,,,
,18999,6.877752780914307,20,,,
0.0006564372717508056,19049,,,,,
,19049,6.749669551849365,20,,,
